Language name,Alternate language names,Country,Region,Resource Title,Resource URL,"Resource type (please only choose from the dropdown list, don't type anything here!)",
Rohingya,Ruáingga,Myanmar,Southeast Asia,SBS Australia information page,https://www.sbs.com.au/language/rohingya/coronavirus-updates,Web page,
Romani o Gitana,Caló,"Colombia, Spain",South America,Caro y Cuervo audio guidelines,https://www.mincultura.gov.co/prensa/noticias/Documents/Patrimonio/lengua Romani o Gitana Audio End.mp3,Audio,
Romanian,Română,Romania,Europe,Ontario Ministry of Health fact sheet,https://files.ontario.ca/moh-coronavirus-info-sheet-romanian-2020-02-18.pdf,Document,
Romanian,Română,Romania,Europe,NHS guidance document,https://www.doctorsoftheworld.org.uk/wp-content/uploads/2020/04/Romanian-Covid19-Guidance.pdf,Document,
Romanian,Română,Romania,Europe,SBS Australia information page,https://www.sbs.com.au/language/romanian/coronavirus-updates,Web page,
Romanian,Română,Romania,Europe,WHO myth busters page,https://covid-no-mb.org/?page_id=579,Web page,
Rote Dialek Lole,"	
Rote, Roti, Rotinese, Rote Tengah, Central Rote, Loleh, Ba'a, Baä",Indonesia,Southeast Asia,Informasi mendasar tentang virus Corona dijelaskan dalam Bahasa Rote Dialek Lole (Indonesia),https://youtu.be/ekwxEgxTUtc,Video,
Rotuman,Fäeag Rotuma,Fiji,Pacific,Information page from University of the South Pacific,https://sites.google.com/view/rotumancovid19/home,Web page,
rTa'u,道孚语,China,East Asia,Informational video,https://mp.weixin.qq.com/s/oOJJBjT8pAFv554pG03MvA,Video,
Rungus,,Malaysia,Southeast Asia,WHO information posters from U. Malaysia Sabah,https://drive.google.com/file/d/1fg8mUn-Wnxj0WjgeId4GiodXbfk3ZwSI/view?usp=sharing,Image/poster,
Russian,русский,Russia,Europe,King County (WA) fact sheet,https://welcoming.seattle.gov/covid-19/?utm_source=WASCLA+Members&utm_campaign=f9ef53ee9b-EMAIL_CAMPAIGN_2020_03_04_10_45&utm_medium=email&utm_term=0_ec7c02e82f-f9ef53ee9b-47852315&mc_cid=f9ef53ee9b&mc_eid=6e5511a48a,Document,
Russian,русский,Russia,Europe,NHS guidance document,https://www.doctorsoftheworld.org.uk/wp-content/uploads/2020/04/Russian-Covid19-Guidance.pdf,Document,
Russian,русский,Russia,Europe,MN Dept of Health overview poster,https://www.health.state.mn.us/diseases/coronavirus/materials/basicsrussian.pdf,Document,
Russian,русский,Russia,Europe,NYC Health fact sheet,https://www1.nyc.gov/assets/doh/downloads/pdf/imm/coronavirus-factsheet-ru.pdf,Document,
Russian,русский,Russia,Europe,Refugee Response info video,https://www.youtube.com/watch?v=AGPiRdpN93c&list=PLOZioxrIwCv3XMucYU8AmVRC7R7vLnYEJ&index=7,Video,
Russian,русский,Russia,Europe,WHO myth busters page,https://covid-no-mb.org/?page_id=368,Web page,
Russian,русский,Russia,Europe,SBS Australia information page,https://www.sbs.com.au/language/russian/coronavirus-updates,Web page,
Russian,русский,Russia,Europe,WHO page,https://www.who.int/ru/emergencies/diseases/novel-coronavirus-2019,Web page,
S'gaw Karen,"ကညီကျိာ်, Sagaw Kayin",Myanmar,Southeast Asia,iACT information and prevention sheet,https://drive.google.com/open?id=18xkRDb1PrHKtgsZgQQDruo6ESQt3EaAd,Document,
S'gaw Karen,"ကညီကျိာ်, Sagaw Kayin",Myanmar,Southeast Asia,MRTV informational video,https://www.mrtv.gov.mm/mm/news-68977,Video,
Saami,Sápmi,Sweden,Europe,Radio Sweden resources,https://sverigesradio.se/sida/gruppsida.aspx?programid=2327&grupp=33847,Web page,
Sakapulteko,,Guatemala,Mexico-Central America-Caribbean,Cultural Survival information audio message,https://soundcloud.com/culturalsurvival/coronavirus-idioma-sakapulteko-academia-de-lenguas-mayas-de-guatemala,Audio,
Sakapulteko,,Guatemala,Mexico-Central America-Caribbean,Informational video,https://www.youtube.com/watch?v=oAXy-2ia-BM&feature=youtu.be,Video,
Sama,"Sinama, Bahasa Bajau","Philippines, Malaysia, Indonesia",Southeast Asia,Prevention and information posters,https://drive.google.com/open?id=1Mj5SNp-62tQ5G6cDa-6hHu6ypFM_jltA,Image/poster,
Sama,"Sinama, Bahasa Bajau","Philippines, Malaysia, Indonesia",Southeast Asia,WHO crowd-translated infographic (suggest revisions here),https://www.facebook.com/spvnya/posts/3144473102230476?hc_location=ufi,Image/poster,
Sambal,,Philippines,Southeast Asia,Prevention and information posters,https://drive.google.com/open?id=1KkbBqkHrn3ITLVNwHvZaKVQdiAdFifSe,Image/poster,
Sambal,,Philippines,Southeast Asia,WHO crowd-translated infographic (suggest revisions here),https://www.facebook.com/spvnya/posts/3144473102230476?hc_location=ufi,Image/poster,
Samburu,"Sampur, ɔl Maa",Kenya,Africa,COVID-19 emergency signs from Translations 4 Our Nations,https://www.translations4ournations.org/wp-content/uploads/Emergency-Samburu.pdf,Document,
Samburu,"Sampur, ɔl Maa",Kenya,Africa,General info for Indigenous elders from Translations 4 Our Nations,https://www.translations4ournations.org/wp-content/uploads/Elders-Samburu.pdf,Document,
Samburu,"Sampur, ɔl Maa",Kenya,Africa,Traveling to cities info sheet from Translations 4 Our Nations,https://www.translations4ournations.org/wp-content/uploads/Samburu-Travel.pdf,Document,
Samburu,"Sampur, ɔl Maa",Kenya,Africa,Info for Indigenous children & youth from Translations 4 Our Nations,https://www.translations4ournations.org/wp-content/uploads/Samburu-Kids.pdf,Document,
Samia,"Saamia, Olusaamia","Uganda, Kenya",Africa,COVID-19 emergency signs from Translations 4 Our Nations,https://www.translations4ournations.org/wp-content/uploads/Emergency-Samia.pdf,Document,
Samia,"Saamia, Olusaamia","Uganda, Kenya",Africa,General info for Indigenous elders from Translations 4 Our Nations,https://www.translations4ournations.org/wp-content/uploads/Elders-Samia.pdf,Document,
Samia,"Saamia, Olusaamia","Uganda, Kenya",Africa,Traveling to cities info sheet from Translations 4 Our Nations,https://www.translations4ournations.org/wp-content/uploads/Samia-Travel.pdf,Document,
Samia,"Saamia, Olusaamia","Uganda, Kenya",Africa,Info for Indigenous children & youth from Translations 4 Our Nations,https://www.translations4ournations.org/wp-content/uploads/Samia-Kids.pdf,Document,
Samoan,Gagana faʻa Sāmoa,Samoa,Pacific,Hawaii Dept. of Health info poster,https://health.hawaii.gov/ola/files/2020/04/COVID-19-poster_final-SAMOAN.pdf,Image/poster,
Samoan,Gagana faʻa Sāmoa,Samoa,Pacific,Hawaii Dept. of Health quarantine fact sheet,https://health.hawaii.gov/ola/files/2020/04/Quarantine-Instructions-Samoan.pdf,Document,
Samoan,Gagana faʻa Sāmoa,Samoa,Pacific,Hawaii Dept. of Health home care poster,https://health.hawaii.gov/ola/files/2020/04/Home-Care-Guide-Samoan.pdf,Image/poster,
Samoan,Gagana faʻa Sāmoa,Samoa,Pacific,Hawaii Dept. of Health hand washing poster,https://health.hawaii.gov/ola/files/2020/04/Hand-Washing-Samoan.pdf,Image/poster,
Samoan,Gagana faʻa Sāmoa,Samoa,Pacific,NZ fact sheet,https://covid19.govt.nz/assets/translations/COVID19_A4_translation_SAMOAN.pdf,Document,
Samoan,Gagana faʻa Sāmoa,Samoa,Pacific,NZ Stay-at-home plan,https://covid19.govt.nz/assets/translations/COVID19-L4-Your-stay-at-home-plan-A4-SAMOAN.pdf,Document,
Samoan,Gagana faʻa Sāmoa,Samoa,Pacific,"NZ ""what it means"" sheet",https://covid19.govt.nz/assets/translations/factsheet-for-level-3-samoan.pdf,Document,
Samoan,Gagana faʻa Sāmoa,Samoa,Pacific,NZ Prime Minister press conferences,https://www.youtube.com/playlist?list=PLvwEBGntcGmE9Iw0BkxeMcBLV-W550KrY,Video,
Samoan,Gagana faʻa Sāmoa,Samoa,Pacific,Information page from University of the South Pacific,https://sites.google.com/view/gaganasamoacovid19/home,Web page,
Samoan,Gagana faʻa Sāmoa,Samoa,Pacific,SBS Australia information page,https://www.sbs.com.au/language/samoan/coronavirus-updates,Web page,
Samoan ,Gagana faʻa Sāmoa ,Samoa,Pacific,"Why we should wear a mask
Sāmoan Language",https://www.moanaresearch.co.nz/covid-19-pacific-videos/,Video,
Samoan ,Gagana faʻa Sāmoa ,Samoa,Pacific,"What is Coronavirus?
Sāmoan Language",https://www.moanaresearch.co.nz/covid-19-pacific-videos/,Video,
Samoan ,Gagana faʻa Sāmoa ,Samoa,Pacific,"What is Self-Isolation?
Sāmoan Language",https://www.moanaresearch.co.nz/covid-19-pacific-videos/,Video,
Samoan ,Gagana faʻa Sāmoa ,Samoa,Pacific,COVID-19 vaccination – Faʻamatalaga faigofie pe faʻapefea ona e sauni mo lou tui (Before your vaccination),https://www.health.gov.au/resources/publications/before-your-vaccination-samoan,Web page,
Santali,,India,South Asia,O Foundation WHO video,https://drive.google.com/drive/folders/1m1Dv1feTreOyqLMj3w0VV52vJUcNaX-x,Video,
Semai,,Malaysia,Southeast Asia,Infographic poster,https://twitter.com/aidilokayje/status/1240918538627371010/photo/1,Image/poster,
Sepedi,"Pedi, Northern Sotho",South Africa,Africa,Medical terminology glossary from Oxford Languages,https://oxford.ly/OLC19NSotho,Document,
Sepedi,"Pedi, Northern Sotho",South Africa,Africa,Prevention video,https://www.youtube.com/watch?v=Irc4ebkr5nQ&feature=emb_logo,Video,
Sepedi,"Pedi, Northern Sotho",South Africa,Africa,WHO myth busters information,https://covid-no-mb.org/?page_id=128,Web page,
Serbian,српски,"Serbia, Bosnia, Croatia",Europe,CDC fact sheet,https://cdn.branchcms.com/DZAwJB3wVW-1030/images/COVID-19/2020-03-17-share-facts-h_Serbian_Serbo-Croatian.jpg,Image/poster,
Serbian,српски,"Serbia, Bosnia, Croatia",Europe,WHO myth busters information page,https://covid-no-mb.org/?page_id=1189,Web page,
Serbian,српски,"Serbia, Bosnia, Croatia",Europe,SBS Australia information page,https://www.sbs.com.au/language/serbian/coronavirus-updates,Web page,
Serbian,српски,"Serbia, Bosnia, Croatia",Europe,USAHello information page,https://usahello.org/sr/coronavirus-information/,Web page,
Seri,,Mexico,Mexico-Central America-Caribbean,Symptoms and prevention infographics,https://twitter.com/ClaudiaPavlovic/status/1239635716046553091?s=20,Image/poster,
Sesotho,Sotho,"Lesotho, South Africa, Zimbabwe",Africa,Prevention video,https://www.youtube.com/watch?v=NRa2eRCjjpE,Video,
Sesotho,Sotho,"Lesotho, South Africa, Zimbabwe",Africa,WHO myth busters information,https://covid-no-mb.org/?page_id=132,Web page,
Setswana,Tswana,"Botswana, South Africa, Namibia, Zimbabwe",Africa,Medical terminology glossary from Oxford Languages,https://oxford.ly/OLC19Setswana,Document,
Setswana,Tswana,"Botswana, South Africa, Namibia, Zimbabwe",Africa,Prevention video,https://www.youtube.com/watch?v=A5tJxSJQ730,Video,
Shan,ရှမ်းဘာသာ,Myanmar,Southeast Asia,Prevention guide,https://themimu.info/sites/themimu.info/files/documents/Guide_Prevention_from_Coronavirus_Disease_COVID-19_MOHS_Shan.pdf,Document,
Shan,ရှမ်းဘာသာ,Myanmar,Southeast Asia,Cover your cough poster,https://themimu.info/sites/themimu.info/files/documents/Guide_Cough_Etiquette_Shan.jpg,Image/poster,
Shan,ရှမ်းဘာသာ,Myanmar,Southeast Asia,How to wear a face mask,https://themimu.info/sites/themimu.info/files/documents/Guide_How_to_Wear_Mask_Shan.jpg,Image/poster,
Shan,ရှမ်းဘာသာ,Myanmar,Southeast Asia,Prevention poster,https://themimu.info/sites/themimu.info/files/documents/Guide_Prevention_of_COVID-19_Shan.jpg,Image/poster,
Shan,ရှမ်းဘာသာ,Myanmar,Southeast Asia,MRTV information video,https://www.mrtv.gov.mm/mm/news-68970,Video,
Shekhani,"Kataviri, Kamviri, کامويري",Pakistan,South Asia,Prevention and information video from Forum for Language Initiatives,https://www.facebook.com/watch/?v=310507686986278,Video,
Sherdukpen,"Mey, Shertukpen",India,South Asia,Translated Ministry of Health poster from SEL,https://www.facebook.com/groups/306305893045970/permalink/1143113106031907/,Image/poster,
Shina,"ݜݨیاٗ , ݜݨیاٗ","Pakistan, India",South Asia,Prevention and information video from VirALLanguages,https://www.youtube.com/watch?v=O2L-WAzTH9I,Video,
Shina,"ݜݨیاٗ , ݜݨیاٗ","Pakistan, India",South Asia,Prevention and information video from Forum for Language Initiatives,https://drive.google.com/file/d/1Mk8L0UkSHowrsbmt7fCaBctEh0Vix1nL/view?usp=sharing,Video,
Shina,"ݜݨیاٗ , ݜݨیاٗ","Pakistan, India",South Asia,Prevention and information audio message from Khyber Pakhtunkhwa govt,https://www.youtube.com/watch?v=6wCiB6vL4Rc&feature=youtu.be,Video,
Shina,"ݜݨیاٗ , ݜݨیاٗ","Pakistan, India",South Asia,Prevention poster from Forum for Language Initiatives,https://drive.google.com/file/d/1YSzqo4T13_c58rDbUMYURR3hS0FXleCk/view?usp=sharing,Image/poster,
Shina,"ݜݨیاٗ , ݜݨیاٗ","Pakistan, India",South Asia,Information audio from VirALLanguages,https://archive.org/download/coronavirus-explained-in-shina,Video,
Shipibo-Konibo,,"Peru, Brazil",South America,COVID-19 emergency signs from Translations 4 Our Nations,https://www.translations4ournations.org/wp-content/uploads/Shipibo-Kobibo-Emergency.pdf,Document,
Shipibo-Konibo,,"Peru, Brazil",South America,General info for Indigenous elders from Translations 4 Our Nations,https://www.translations4ournations.org/wp-content/uploads/Elders-Shipibo-Kobibo.pdf,Document,
Shipibo-Konibo,,"Peru, Brazil",South America,Traveling to cities info sheet from Translations 4 Our Nations,https://www.translations4ournations.org/wp-content/uploads/Shipibo-Kobibo-Travel.pdf,Document,
Shipibo-Konibo,,"Peru, Brazil",South America,Info for Indigenous children & youth from Translations 4 Our Nations,https://www.translations4ournations.org/wp-content/uploads/Shipibo-Kobibo-Kids.pdf,Document,
Shipibo-Konibo,,"Peru, Brazil",South America,Cultural Survival community food security audio message,https://soundcloud.com/culturalsurvival/coronavirus-idioma-shipibo-konibo-alimentacion-en-la-comunidad,Audio,
Shipibo-Konibo,,"Peru, Brazil",South America,Cultural Survival symptoms and prevention audio message,https://soundcloud.com/culturalsurvival/coronavirus-idioma-shipibo-konibo-sintomas-y-prevencion,Audio,
Shipibo-Konibo,,"Peru, Brazil",South America,MINSA information poster,https://drive.google.com/open?id=1lLZbueVPKN9Eec7_bPFM1ocd_26PMyWZ,Image/poster,
Shipibo-Konibo,,"Peru, Brazil",South America,MINSA hand washing poster,https://drive.google.com/open?id=1RWDU-u74FUBfKAcpDS0d_NPuwt-fqAqN,Image/poster,
Shipibo-Konibo,,"Peru, Brazil",South America,Prevention infographic,https://www.facebook.com/malcridas/photos/a.234256070024923/2820789151371589/?type=3&theater,Image/poster,
Shona,chiShona,"Zimbabwe, Mozambique",Africa,COVID-19 emergency signs from Translations 4 Our Nations,https://www.translations4ournations.org/wp-content/uploads/Emergency-Shona.pdf,Document,
Shona,chiShona,"Zimbabwe, Mozambique",Africa,General info for Indigenous elders from Translations 4 Our Nations,https://www.translations4ournations.org/wp-content/uploads/Elders-Shona.pdf,Document,
Shona,chiShona,"Zimbabwe, Mozambique",Africa,Traveling to cities info sheet from Translations 4 Our Nations,https://www.translations4ournations.org/wp-content/uploads/Shona-Travel.pdf,Document,
Shona,chiShona,"Zimbabwe, Mozambique",Africa,Info for Indigenous children & youth from Translations 4 Our Nations,https://www.translations4ournations.org/wp-content/uploads/Shona-Kids.pdf,Document,
Shona,chiShona,"Zimbabwe, Mozambique",Africa,WHO myth busters information page,https://covid-no-mb.org/?page_id=970,Web page,
Shona,chiShona,"Zimbabwe, Mozambique",Africa,Hesperian info and prevention page,https://sn.hesperian.org/hhg/Coronavirus,Web page,
Shona,chiShona,"Zimbabwe, Mozambique",Africa,Coronavirus explainer page,https://www.263chat.com/coronavirus-explained-in-shona/,Web page,
Shuar,Šiwar čičam,Ecuador,South America,Cultural Survival informational audio message,https://soundcloud.com/culturalsurvival/coronavirus-idioma-shuar-ecuador,Audio,
Silacayoapan Mixtec,"Western Juxtlahuaca Mixtec, Coicoyan Mixtec",Mexico,Mexico-Central America-Caribbean,"""Do the 5"" poster from Translation Commons",https://translationcommons.org/covid19multilingual/?uid=jmx-000,Image/poster,
Silesian,"Ślōnsko godka, ślůnsko godka, slezština, gwara śląska, Schlonsakisch","Poland, Czech Republic",Europe,Symptoms and prevention infographic,https://wachtyrz.eu/wp-content/uploads/2020/03/koronawirus_%C5%9AL-1024x683.png,Image/poster,
Silesian,"ślōnskŏ gŏdka, ślůnsko godka, slezština, gwara śląska, Schlonsakisch","Poland, Czech Republic",Europe,Social distancing stops the spread infographic,https://wachtyrz.eu/wp-content/uploads/2020/03/podejdalij.jpg,Image/poster,
Sindhi,"سنڌي, सिन्धी, ਸਿੰਧੀ","India, Pakistan",South Asia,NHS guidance document,https://www.doctorsoftheworld.org.uk/wp-content/uploads/2020/04/Sindhi-Covid-19-Guidance.pdf,Document,
Sindhi,"سنڌي, सिन्धी, ਸਿੰਧੀ","India, Pakistan",South Asia,Hesperian info and prevention page,https://sd.hesperian.org/hhg/%DA%AA%D9%88%D8%B1%D9%88%D9%86%D8%A7%D9%88%D8%A7%D8%A6%D8%B1%D8%B3,Web page,
Sinhala,"Sinhalese, සිංහල, Siṁhala ",Sri Lanka,Southeast Asia,COVID-19 vaccination – ඔබගේ එන්නතට කෙසේ සූදානම් විය හැකිද යන්න සම්බන්ධ සරල තොරතුරු (Before your vaccination),https://www.health.gov.au/resources/publications/before-your-vaccination-sinhala,Web page,
Sinhala,"Sinhalese, සිංහල, Siṁhala",Sri Lanka,South Asia,COVID-19 emergency signs from Translations 4 Our Nations,https://www.translations4ournations.org/wp-content/uploads/Emergency-Sinhala.pdf,Document,
Sinhala,"Sinhalese, සිංහල, Siṁhala",Sri Lanka,South Asia,General info for Indigenous elders from Translations 4 Our Nations,https://www.translations4ournations.org/wp-content/uploads/Elders-Sinhala.pdf,Document,
Sinhala,"Sinhalese, සිංහල, Siṁhala",Sri Lanka,South Asia,Traveling to cities info sheet from Translations 4 Our Nations,https://www.translations4ournations.org/wp-content/uploads/Sinhala-Travel.pdf,Document,
Sinhala,"Sinhalese, සිංහල, Siṁhala",Sri Lanka,South Asia,Info for Indigenous children & youth from Translations 4 Our Nations,https://www.translations4ournations.org/wp-content/uploads/Sinhala-Kids.pdf,Document,
Sinhala,"Sinhalese, සිංහල, Siṁhala",Sri Lanka,South Asia,SBS Australia information page,https://www.sbs.com.au/language/sinhalese/coronavirus-updates,Web page,
Sipakapense,,Guatemala,Mexico-Central America-Caribbean,Cultural Survival information audio message,https://soundcloud.com/culturalsurvival/coronavirus-idioma-sipakapense-academia-de-lenguas-mayas-de-guatemala,Audio,
Sipakapense,,Guatemala,Mexico-Central America-Caribbean,Cultural Survival symptoms and prevention audio message,https://soundcloud.com/culturalsurvival/coronavirus-idioma-sipakapense-sintomas-y-cuidados,Audio,
Sipakapense,,Guatemala,Mexico-Central America-Caribbean,Information and prevention video,https://www.youtube.com/watch?v=aoQIbQoDbvE,Video,
Sipakapense,,Guatemala,Mexico-Central America-Caribbean,Radio Announcement on prevention,https://www.youtube.com/watch?v=aoQIbQoDbvE&feature=share&fbclid=IwAR1kM5duXXHH-7kyhF2tOLESuHktJdzPDG7vtvcOjNUgFGWul6bkNQiEODI,Video,
Sisaala,Sisslaa,"Ghana, Burkina Faso",Africa,WHO 7 steps audio message,https://drive.google.com/file/d/1Vo5jhEZ2r-AVskG77-qYk06zAivWg5_j/view?usp=sharing,Audio,
siSwati,Swazi,"Swaziland, South Africa, Lesotho, Mozambique",Africa,Prevention video,https://www.youtube.com/watch?v=keZsyqCQuDM&feature=emb_logo,Video,
siSwati,Swazi,"Swaziland, South Africa, Lesotho, Mozambique",Africa,Prevention with facts video,https://www.youtube.com/watch?v=nL7YyGuMKB0,Video,
siSwati,Swazi,"Swaziland, South Africa, Lesotho, Mozambique",Africa,WHO myth busters information,https://covid-no-mb.org/?page_id=135,Web page,
Slovak,"Slovakian, slovenčina, slovenský jazyk","Slovakia, Hungary",Europe,SBS Australia information page,https://www.sbs.com.au/language/slovak/coronavirus-updates,Web page,
Slovak,"Slovakian, slovenčina, slovenský jazyk","Slovakia, Hungary",Europe,USAHello information page,https://usahello.org/sk/coronavirus-information/,Web page,
Slovakian,slovenčina,"Slovakia, Hungary",Europe,NHS guidance document,https://www.doctorsoftheworld.org.uk/wp-content/uploads/2020/04/Slovak-Covid19-Guidance.pdf,Document,
Slovene,"slovenski jezik, slovenščina, Slovenian","Slovenia, Italy, Austria",Europe,SBS Australia information page,https://www.sbs.com.au/language/slovenian/coronavirus-updates,Web page,
Slovene,"slovenski jezik, slovenščina, Slovenian","Slovenia, Italy, Austria",Europe,USAHello information page,https://usahello.org/sl/coronavirus-information/,Web page,
Somali,Af-Soomaali,"Somalia, Kenya",Africa,CDC audio message,https://cdn.branchcms.com/DZAwJB3wVW-1030/docs/COVID-19/SOMALI-COVID-19-Audio.m4a,Audio,
Somali,Af-Soomaali,"Somalia, Kenya",Africa,Louisville Public Health fact sheet,https://drive.google.com/open?id=1ZoiYWMAWop7V6XN-nhOQZG3_zilGwQna,Document,
Somali,Af-Soomaali,"Somalia, Kenya",Africa,TPT COVID-19 vs. flu and allergies,https://twincitiespbs.sharepoint.com/sites/TPTCOVID-19PublicInfoTeam/Shared Documents/Forms/AllItems.aspx?id=%2Fsites%2FTPTCOVID%2D19PublicInfoTeam%2FShared%20Documents%2FGeneral%2FALL%20ESL%20COVID%2019%2FESL%20COVID%2019%20Social%20Media%20Banners%2FFlu%20Allergies%20vs%2E%20COVID%2019%2FCOVID19%20vs%20Flu%20vs%20Allergies%5FSomali%2Ejpg&parent=%2Fsites%2FTPTCOVID%2D19PublicInfoTeam%2FShared%20Documents%2FGeneral%2FALL%20ESL%20COVID%2019%2FESL%20COVID%2019%20Social%20Media%20Banners%2FFlu%20Allergies%20vs%2E%20COVID%2019&p=true&originalPath=aHR0cHM6Ly90d2luY2l0aWVzcGJzLnNoYXJlcG9pbnQuY29tLzppOi9zL1RQVENPVklELTE5UHVibGljSW5mb1RlYW0vRWFNSmtvOFFkTlJNc0J5RUY0emZsRm9CcnpzazRYUmk3SGkzZ19ja0VTX2I0QT9ydGltZT1xeVVsZ0dyYTEwZw,Document,
Somali,Af-Soomaali,"Somalia, Kenya",Africa,King County (WA) fact sheet,https://welcoming.seattle.gov/covid-19/?utm_source=WASCLA+Members&utm_campaign=f9ef53ee9b-EMAIL_CAMPAIGN_2020_03_04_10_45&utm_medium=email&utm_term=0_ec7c02e82f-f9ef53ee9b-47852315&mc_cid=f9ef53ee9b&mc_eid=6e5511a48a,Document,
Somali,Af-Soomaali,"Somalia, Kenya",Africa,NHS guidance document,https://www.doctorsoftheworld.org.uk/wp-content/uploads/2020/04/Somali-Covid19-Guidance.pdf,Document,
Somali,Af-Soomaali,"Somalia, Kenya",Africa,MN Dept of Health overview poster,https://www.health.state.mn.us/diseases/coronavirus/materials/basicssomali.pdf,Document,
Somali,Af-Soomaali,"Somalia, Kenya",Africa,Maine CDC fact sheet,https://www.maine.gov/dhhs/mecdc/infectious-disease/epi/airborne/documents/COVID-19-FS_Somali_Final.pdf,Document,
Somali,Af-Soomaali,"Somalia, Kenya",Africa,CDC fact sheet,https://cdn.branchcms.com/DZAwJB3wVW-1030/images/COVID-19/2020-03-12-share-facts-h_Somali.jpg,Image/poster,
Somali,Af-Soomaali,"Somalia, Kenya",Africa,Minnesota shelter-in-place graphic,https://twincitiespbs.sharepoint.com/sites/TPTCOVID-19PublicInfoTeam/Shared Documents/Forms/AllItems.aspx?id=%2Fsites%2FTPTCOVID%2D19PublicInfoTeam%2FShared%20Documents%2FGeneral%2FALL%20ESL%20COVID%2019%2FESL%20COVID%2019%20Social%20Media%20Banners%2FShelter%20In%20Place%2FStay%20At%20Home%20for%20JIC%20and%20TPT%20NOW%2FShelterInPlace%5FSOMALI%2Ejpg&parent=%2Fsites%2FTPTCOVID%2D19PublicInfoTeam%2FShared%20Documents%2FGeneral%2FALL%20ESL%20COVID%2019%2FESL%20COVID%2019%20Social%20Media%20Banners%2FShelter%20In%20Place%2FStay%20At%20Home%20for%20JIC%20and%20TPT%20NOW&p=true&originalPath=aHR0cHM6Ly90d2luY2l0aWVzcGJzLnNoYXJlcG9pbnQuY29tLzppOi9zL1RQVENPVklELTE5UHVibGljSW5mb1RlYW0vRWU1S09vTm5yZXRBcU9ZMUtVUUFEcmdCNXJMWGZXdi0taXZtV21aN19aNEtqUT9ydGltZT1sYVZNZVdyYTEwZw,Image/poster,
Somali,Af-Soomaali,"Somalia, Kenya",Africa,Symptoms and prevention infographic,https://www.facebook.com/204691779966932/photos/a.809690966133674/922464708189632/?type=3&theater,Image/poster,
Somali,Af-Soomaali,"Somalia, Kenya",Africa,TPT protect yourself graphic,https://www.tpt.org/content/uploads/2020/03/protect-yourself-somali-final-proof.png,Image/poster,
Somali,Af-Soomaali,"Somalia, Kenya",Africa,TPT social distancing graphic,https://www.tpt.org/content/uploads/2020/03/social-distancing-somali.jpg,Image/poster,
Somali,Af-Soomaali,"Somalia, Kenya",Africa,TPT travel restrictions graphic,https://www.tpt.org/content/uploads/2020/03/travel-health-notices-somali-final.png,Image/poster,
Somali,Af-Soomaali,"Somalia, Kenya",Africa,TPT hand washing graphic,https://www.tpt.org/content/uploads/2020/03/wash-hands-somali-final.png,Image/poster,
Somali,Af-Soomaali,"Somalia, Kenya",Africa,TPT COVID-19 explainer video,https://twincitiespbs.sharepoint.com/sites/TPTCOVID-19PublicInfoTeam/Shared Documents/Forms/AllItems.aspx?id=%2Fsites%2FTPTCOVID%2D19PublicInfoTeam%2FShared%20Documents%2FGeneral%2FALL%20ESL%20COVID%2019%2FESL%20Video%20Shorts%2FESL%20COVID%5F19%20Explained%2FCovid%2D19%20Explained%20Somali%2Emp4&parent=%2Fsites%2FTPTCOVID%2D19PublicInfoTeam%2FShared%20Documents%2FGeneral%2FALL%20ESL%20COVID%2019%2FESL%20Video%20Shorts%2FESL%20COVID%5F19%20Explained&p=true&originalPath=aHR0cHM6Ly90d2luY2l0aWVzcGJzLnNoYXJlcG9pbnQuY29tLzp2Oi9zL1RQVENPVklELTE5UHVibGljSW5mb1RlYW0vRWMyYkVWd0todkpBbHloNDNOc1pURW9CQkctaGFFY1Q4R0R3ZG5XdFM0WXVPZz9ydGltZT1BeEkzbjJyYTEwZw,Video,
Somali,Af-Soomaali,"Somalia, Kenya",Africa,TPT hand washing video,https://twincitiespbs.sharepoint.com/sites/TPTCOVID-19PublicInfoTeam/Shared Documents/Forms/AllItems.aspx?id=%2Fsites%2FTPTCOVID%2D19PublicInfoTeam%2FShared%20Documents%2FGeneral%2FALL%20ESL%20COVID%2019%2FESL%20Video%20Shorts%2FESL%20Handwashing%2FHandwashing%5FSomali%5FTPTNOW%2Emp4&parent=%2Fsites%2FTPTCOVID%2D19PublicInfoTeam%2FShared%20Documents%2FGeneral%2FALL%20ESL%20COVID%2019%2FESL%20Video%20Shorts%2FESL%20Handwashing&p=true&originalPath=aHR0cHM6Ly90d2luY2l0aWVzcGJzLnNoYXJlcG9pbnQuY29tLzp2Oi9zL1RQVENPVklELTE5UHVibGljSW5mb1RlYW0vRVZJWE9MYk9SVGhBakZqcDBON0VidUlCQlR6SE9FWjdqT1BMbUh5RnR2a3dGQT9ydGltZT1uYUREaW1yYTEwZw,Video,
Somali,Af-Soomaali,"Somalia, Kenya",Africa,Information video,https://www.youtube.com/watch?v=uHvXok04Rjc,Video,
Somali,Af-Soomaali,"Somalia, Kenya",Africa,Information video,https://youtu.be/wkswqBk9XPw,Video,
Somali,Af-Soomaali,"Somalia, Kenya",Africa,Refugee Development Center audio message,http://refugeedevelopmentcenter.org/coronavirus-announcements-somali/,Web page,
